Moisture_Level,temperature_C,humidity,Is_rainy,Reduce_Water
43,31,51,1,0
66,29,40,1,0
34,23,52,0,1
63,36,46,1,0
95,39,68,0,0
63,31,49,0,1
41,31,73,1,0
91,31,55,0,0
61,17,93,1,0
38,29,80,0,1
86,23,66,1,0
75,42,61,1,0
72,39,44,1,0
84,42,56,1,0
84,33,58,1,0
45,21,52,1,0
92,26,52,1,0
32,42,44,1,0
82,21,38,1,0
98,35,34,1,0
46,30,50,1,0
72,24,52,0,1
88,38,94,0,0
52,23,58,1,0
65,29,71,1,0
46,38,79,1,0
43,20,87,1,0
61,29,35,0,1
39,26,85,1,0
63,36,97,0,1
82,21,55,0,0
90,32,39,0,0
68,22,36,0,1
33,31,39,1,0
90,34,79,0,0
49,35,51,0,1
63,41,91,0,1
32,34,81,0,1
70,19,93,1,0
55,28,71,0,1
74,27,40,0,1
42,25,91,1,0
84,33,60,0,0
59,17,59,1,0
87,24,67,0,0
46,28,100,1,0
82,18,48,0,0
33,35,97,1,0
97,27,82,0,0
33,21,81,1,0
95,22,73,0,0
50,37,85,1,0
48,39,91,0,1
56,41,63,0,1
58,20,99,1,0
97,17,36,0,0
96,25,93,0,0
86,38,99,0,0
44,42,60,1,0
78,24,56,0,1
63,27,52,0,1
65,40,32,0,1
31,29,48,0,1
98,21,34,1,0
95,33,41,1,0
74,24,71,1,0
68,22,97,1,0
47,23,42,0,1
80,34,31,1,0
51,23,90,0,1
77,27,96,1,0
89,35,47,1,0
31,34,50,0,1
89,20,94,1,0
86,37,58,0,0
79,29,99,1,0
54,29,91,0,1
86,28,52,1,0
80,30,87,1,0
73,37,68,1,0
50,20,65,1,0
97,40,95,1,0
49,41,37,1,0
98,38,45,1,0
74,26,96,0,1
40,33,90,0,1
85,26,49,0,0
33,25,54,0,1
32,24,61,1,0
64,40,62,0,1
38,37,90,0,1
78,42,30,1,0
54,31,31,1,0
100,19,84,0,0
83,22,71,0,0
77,22,96,1,0
47,38,78,0,1
31,29,88,1,0
83,31,34,1,0
81,24,89,0,0
79,18,80,0,1
42,17,93,1,0
94,34,61,0,0
42,39,41,0,1
61,36,60,0,1
93,23,64,0,0
70,30,91,1,0
57,23,59,0,1
77,17,51,0,1
46,38,71,1,0
85,36,49,0,0
48,36,72,1,0
98,40,47,1,0
38,31,30,0,1
38,21,46,0,1
74,24,40,1,0
30,26,64,1,0
44,21,58,0,1
84,23,63,0,0
69,39,84,0,1
30,34,74,1,0
88,32,58,0,0
71,35,75,1,0
83,26,51,1,0
52,35,52,1,0
42,39,86,0,1
95,19,34,0,0
72,42,70,1,0
34,20,42,0,1
66,21,75,1,0
83,23,68,0,0
63,19,64,0,1
95,21,40,1,0
54,38,44,0,1
93,40,37,1,0
42,25,58,1,0
84,21,95,1,0
50,26,49,0,1
45,32,36,0,1
45,26,36,1,0
47,30,96,1,0
62,39,54,1,0
60,34,46,1,0
86,18,46,1,0
77,39,34,0,1
98,40,57,1,0
87,19,71,1,0
35,34,77,0,1
55,22,79,1,0
90,33,97,1,0
94,30,73,1,0
44,31,99,0,1
46,34,71,0,1
59,29,43,0,1
91,31,67,0,0
31,36,82,1,0
94,32,57,0,0
82,18,62,0,0
43,29,84,1,0
57,17,63,0,1
41,34,87,0,1
39,19,54,0,1
42,17,92,0,1
67,38,44,0,1
79,36,34,1,0
58,40,45,1,0
36,28,85,1,0
82,35,83,0,0
84,30,75,0,0
74,39,63,1,0
60,24,98,1,0
42,27,100,0,1
93,41,100,0,0
82,34,51,0,0
97,27,90,0,0
82,39,80,0,0
88,35,91,0,0
47,25,96,1,0
82,31,60,1,0
53,31,62,0,1
76,38,87,0,1
74,24,96,1,0
47,33,52,1,0
95,17,48,1,0
31,19,58,0,1
34,25,92,0,1
76,22,63,0,1
66,25,55,1,0
85,34,44,1,0
47,37,35,0,1
52,22,80,1,0
98,28,82,0,0
73,22,68,0,1
94,25,78,0,0
94,26,65,1,0
55,24,32,0,1
39,18,53,0,1
59,36,70,0,1
92,18,61,0,0
72,18,91,0,1
92,26,42,1,0
87,17,67,0,0
75,35,100,1,0
55,40,32,1,0
67,33,46,0,1
88,34,98,0,0
83,23,35,1,0
75,19,79,1,0
47,41,56,1,0
31,20,87,1,0
58,38,58,1,0
91,42,82,1,0
34,33,67,0,1
34,33,90,1,0
95,25,36,0,0
82,38,93,1,0
75,26,73,1,0
58,28,80,0,1
34,33,73,0,1
66,25,80,0,1
71,35,81,1,0
83,37,73,0,0
83,27,36,1,0
93,35,80,0,0
43,17,46,1,0
74,41,66,1,0
92,40,100,1,0
65,28,55,1,0
67,17,41,1,0
78,30,70,0,1
52,38,90,0,1
